credit_policy,purpose,interest_rate,installment,annnual_income,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid
1,credit_card,0.1347,271.39,38213,12.59,687,3420.96,5545,60.9,3,0,1,1
1,debt_consolidation,0.1347,106.01,50000,21.62,682,11429.96,13427,30,0,0,0,0
1,debt_consolidation,0.1316,324.2,35000,16.15,697,4204,14852,79.4,0,0,0,0
1,credit_card,0.0963,481.42,42900,10.49,777,6329.96,4963,15.8,0,0,0,0
1,all_other,0.1379,67.3,83500,13.42,677,5579.96,11386,55,2,2,1,0
1,debt_consolidation,0.0932,223.63,30000,11.8,737,2160,5842,30.9,1,0,0,0
1,debt_consolidation,0.1316,317.44,57996,24.31,712,6359.96,23802,59.2,1,0,0,1
1,small_business,0.1158,594.25,98000,5.08,752,3994,7921,14.2,0,0,0,0
1,credit_card,0.1474,55.26,10000,18.12,667,1710,5704,80.3,0,0,0,0
1,all_other,0.0963,224.66,48000,10.35,757,5519.96,2108,10.9,1,0,0,0
1,all_other,0.1284,67.24,15000,15.28,707,1290,1545,18.6,1,0,0,0
1,debt_consolidation,0.1316,405.25,34296,23.06,687,3719.96,5244,27.5,1,1,0,0
1,credit_card,0.0932,383.37,54000,6.58,787,5340,5300,31.2,0,0,0,0
1,debt_consolidation,0.1347,678.46,42000,19.89,722,4169.96,20563,97,0,0,0,0
1,all_other,0.0932,95.85,45000,17.04,737,4950,2009,14.3,0,0,0,0
1,home_improvement,0.1253,167.34,53000,14.08,707,3809.96,12053,87.3,3,0,0,0
1,home_improvement,0.0932,239.61,52000,22.83,757,5010,1447,6.9,3,0,0,0
1,credit_card,0.0963,417.23,56000,6.81,747,3719.96,21456,27.7,1,0,0,0
1,small_business,0.1095,327.14,65000,11.72,737,2766.96,1208,3.5,2,0,0,0
1,credit_card,0.16,878.94,174000,15.43,687,5249.96,35010,65.7,1,0,1,0
1,debt_consolidation,0.1379,579.29,50000,16,707,3210,17613,76.6,2,0,0,0
1,small_business,0.16,158.21,32000,17.48,672,1320,1404,93.6,3,0,0,0
1,credit_card,0.08,172.35,60400,22.45,752,4234,14026,51.4,0,0,0,0
1,all_other,0.0963,32.1,5500,3.71,767,1650,566,8.6,0,0,0,0
1,debt_consolidation,0.1411,616.12,55000,14.49,692,2580.96,19976,81.2,2,0,0,0
1,all_other,0.0963,96.29,30000,0.68,717,2820,893,38.8,0,0,0,0
1,all_other,0.1379,170.38,48996,0.73,687,8549.96,2987,49.8,0,0,0,0
1,all_other,0.1189,198.99,87000,19.38,727,5609.96,42987,89,1,0,0,1
1,debt_consolidation,0.1726,629.81,71480,11.65,667,4799.96,27914,88.6,0,2,0,0
1,credit_card,0.08,101.85,40000,10.26,747,7560,18467,30.9,3,0,0,0
1,all_other,0.1537,348.47,76000,12.55,667,1407,5466,42.4,2,0,0,0
1,all_other,0.1316,324.2,113000,0,737,8429.96,17533,95.8,0,0,0,0
1,all_other,0.0768,99.81,57504,9.24,747,3120,3176,22.7,1,0,0,0
1,credit_card,0.1158,792.33,88596,22.69,752,4889.96,27806,32.3,1,0,0,0
1,all_other,0.08,282.03,81804,8.98,777,10019.96,38216,50.4,0,0,0,0
1,all_other,0.1287,807.2,180488.08,15.35,722,2940,89832,43.6,1,0,0,0
1,all_other,0.0932,185.3,42000,9.97,712,5639.96,2953,88,0,0,0,0
1,home_improvement,0.1126,690.13,270000,7.26,757,7739.96,129705,62,2,0,0,0
1,small_business,0.1189,472.59,87950,12.2,752,4889.96,39,0.3,3,0,0,0
1,home_improvement,0.0768,109.17,63000,18.46,752,7799.96,2733,7.6,0,0,0,0
1,debt_consolidation,0.1253,359.77,24996,14.74,697,1979.96,15175,53.2,3,0,0,0
1,all_other,0.1379,136.31,20000,24.72,682,2579.96,7231,95.1,0,0,0,0
1,major_purchase,0.0768,46.79,23004,4.33,747,4620,2413,10.3,2,0,0,0
1,debt_consolidation,0.1221,99.95,30000,9.88,702,5040,5431,86.2,2,0,0,1
1,debt_consolidation,0.1426,140.66,30000,15.84,667,4709.96,3825,83.2,3,0,0,0
1,debt_consolidation,0.0963,385.14,101000,15.15,752,4350,19326,25,2,0,0,0
1,debt_consolidation,0.1411,684.58,190000,21.4,682,5430,12531,30.1,2,0,0,0
1,credit_card,0.0963,224.66,103089,16.33,732,6218,28365,44.7,1,0,0,0
1,home_improvement,0.1253,133.87,52000,1.34,742,1770,2386,11.3,4,0,0,1
1,small_business,0.1221,359.81,30000,0.4,762,1800,256,0.4,2,0,0,0
1,debt_consolidation,0.1218,319.68,45000,3.84,752,1982.04,0,0,5,0,0,0
1,all_other,0.1221,283.18,25000,18.48,702,3313,2284,4.7,2,2,0,1
1,home_improvement,0.1253,93.71,48000,10.63,752,2070,185,1.3,1,0,0,0
1,credit_card,0.0768,109.17,98000,10.1,752,4414,78031,44.1,0,0,0,0
1,small_business,0.1126,492.95,92000,9.57,732,6090,13119,11.8,0,0,0,0
1,all_other,0.1158,825.34,72000,5.88,752,3480,8898,29.1,1,0,0,1
1,debt_consolidation,0.1126,279.34,25000,18.82,712,2850,10579,47.2,1,0,0,0
1,all_other,0.0963,96.29,52000,6.83,722,5040,2936,43.2,1,1,0,0
1,debt_consolidation,0.1284,268.95,65500,17.11,702,5173.96,7095,54.6,2,0,0,0
1,small_business,0.16,281.26,70000,17.21,752,4380,26596,35.6,7,0,0,0
1,all_other,0.0932,95.85,32004,2.92,732,6126,1836,27,1,0,0,0
1,debt_consolidation,0.1158,792.33,47004,14.53,747,5370,17524,32.4,2,0,0,0
1,credit_card,0.0963,192.57,75000,18.67,732,5700,7849,40.5,1,0,0,0
1,small_business,0.1126,65.73,37000,0.91,742,1559.96,1219,10.3,2,0,0,0
1,educational,0.1158,290.52,102300,10.71,707,4680,52141,73.3,1,0,0,0
1,debt_consolidation,0.1158,297.13,43700,14.03,707,6090,7693,72.6,3,0,0,1
1,credit_card,0.0963,96.29,75000,6.18,722,3600,25055,78.1,1,0,0,0
1,debt_consolidation,0.0932,223.63,60000,8.34,747,3960,3337,20.2,1,0,0,0
1,debt_consolidation,0.1347,237.46,52000,9.65,692,3678,17349,63.3,0,0,0,0
1,home_improvement,0.0963,80.24,36000,22.1,717,3990,2307,46.1,0,0,0,0
1,debt_consolidation,0.1537,871.16,70900,17.69,697,5639.96,25700,92.2,0,0,0,0
1,debt_consolidation,0.1316,337.71,135000,9.98,682,5760,24810,71.3,3,1,0,0
1,debt_consolidation,0.1095,425.28,51072,5.69,757,6810,13625,41.2,0,0,0,0
1,all_other,0.1126,32.87,58000,15.41,707,5279.96,16302,71.8,3,0,0,0
1,home_improvement,0.1095,163.57,84996,6.54,712,1979.96,1496,17.2,2,0,0,0
1,debt_consolidation,0.0932,364.2,108000,5.48,787,4499.96,22602,36.3,1,0,0,0
1,all_other,0.1158,99.05,50000,3.89,732,1650,9,0.2,1,0,0,0
1,debt_consolidation,0.1253,184.07,30996,15.21,687,1800,3795,32.7,0,0,0,0
1,small_business,0.1221,283.18,55000,23.26,697,3029.96,6130,37.6,0,0,0,0
1,credit_card,0.1474,797.8,165000,20.67,697,6719.96,80602,91.7,0,0,0,1
1,home_improvement,0.1379,681.51,115000,16.57,687,3329.96,71046,51.7,0,0,0,0
1,debt_consolidation,0.1221,166.58,24000,14.05,692,8769,5122,73.2,0,0,1,1
1,all_other,0.1095,49.08,96996,7.56,707,5130,9906,46.1,0,0,0,0
1,credit_card,0.1126,492.95,140000,13.52,747,4919.96,29790,15.6,0,0,0,0
1,all_other,0.1221,299.84,35000,23.17,697,4620,3723,39.4,0,0,1,1
1,debt_consolidation,0.1221,333.15,56000,12.64,702,7500,5745,35.9,2,0,1,0
1,credit_card,0.1253,334.67,58200,22.95,697,2609.96,16047,78.7,0,0,0,0
1,small_business,0.1347,305.31,34174,9.83,702,7290,4475,87.7,3,0,1,0
1,home_improvement,0.08,313.37,50004,1.03,807,3390.96,2161,13.2,0,0,0,0
1,major_purchase,0.1316,121.58,25000,9.79,697,1680,1898,34.5,3,0,0,0
1,debt_consolidation,0.1158,429.18,58000,9.43,722,4320,12174,59.6,1,0,0,0
1,all_other,0.0963,385.14,72800,9.26,752,2969.96,4087,23.4,0,0,0,1
1,all_other,0.08,188.02,55000,13.11,787,4321,66430,3.2,0,0,0,0
1,home_improvement,0.1253,259.37,45000,11.01,767,2580,1786,4.3,7,0,0,0
1,all_other,0.1221,233.21,15000,2.4,717,1320,3956,38.8,0,0,0,0
1,debt_consolidation,0.1126,607.98,74196,8.73,742,3570,19892,17.3,0,0,0,0
1,major_purchase,0.08,219.36,43958,16.27,757,5249.96,14335,35.3,0,0,0,1
1,debt_consolidation,0.1095,327.14,32890,24.88,727,3726.96,10462,33.9,1,0,0,0
1,debt_consolidation,0.1474,697.65,30372,10.19,692,2940,20167,89.6,0,0,0,0
1,all_other,0.0963,160.48,69996,16.17,732,7680,9604,38.1,0,1,0,0
1,all_other,0.1189,165.82,48000,10.25,702,2940,723,30.1,3,0,1,0
1,debt_consolidation,0.1253,435.07,84000,17,702,4950,14750,66.1,1,0,0,0
1,debt_consolidation,0.0963,38.52,57000,16.67,717,2190,1203,14.9,3,0,0,1
1,major_purchase,0.1284,235.33,39996,8.52,707,3150,311,6.8,1,0,0,0
1,credit_card,0.1189,414.55,72000,0.25,767,7409.96,193,0.5,2,0,0,0
1,all_other,0.1253,167.34,62496,8.95,687,2790,3730,66.6,1,0,0,0
1,all_other,0.0768,265.13,28500,2.23,712,1499.96,2204,19.2,0,0,0,0
1,debt_consolidation,0.1221,106.61,27600,14,687,3981,3243,24,2,0,0,0
1,small_business,0.0963,481.42,140000,10.13,782,15089.96,3991,9.5,1,0,0,1
1,small_business,0.1158,396.17,40000,11.07,717,7230,17495,60.3,0,1,0,0
1,debt_consolidation,0.1221,266.52,58560,4.94,692,4079.96,8232,42.4,3,0,0,0
1,all_other,0.1126,460.09,52392,18.16,727,2910,17558,52.7,0,0,0,0
1,all_other,0.0932,332.25,85000,5.41,757,5549.96,21244,24.7,0,2,0,0
1,debt_consolidation,0.0963,104.31,8000,13.8,722,4380,5136,34.9,2,0,0,1
1,credit_card,0.1126,410.8,52000,12.21,732,3180,12568,57.7,2,0,0,0
1,all_other,0.1253,334.67,49920,3.37,717,2626,8158,31.5,0,0,0,0
1,debt_consolidation,0.1253,281.12,48000,17.95,687,4590,12964,72.4,1,0,0,0
1,debt_consolidation,0.1537,296.2,29520,20.65,682,4351,11987,98.3,1,0,1,0
1,debt_consolidation,0.1126,295.77,23900,13.76,722,5400,6255,34.4,0,0,0,0
1,all_other,0.1095,261.71,23148,14.46,727,3510,7251,25.6,1,0,0,1
1,all_other,0.1221,106.61,15000,16.88,692,2070,6115,43.1,3,0,0,1
1,debt_consolidation,0.1284,605.13,73500,7.69,717,3217,4724,78.7,0,0,0,0
1,home_improvement,0.1316,229.64,119500,3.07,692,9929.96,4820,67.9,1,0,1,0
1,educational,0.1189,99.5,60000,12.06,692,3749.96,7482,59.9,1,1,0,0
1,small_business,0.1221,666.3,70000,18.46,737,9840,5801,11.8,0,0,0,0
1,debt_consolidation,0.1284,336.18,62004,19.49,692,5219.96,10890,57,2,0,0,0
1,debt_consolidation,0.1126,591.54,120000,5.99,767,6689.96,15371,41.7,4,0,0,1
1,small_business,0.1411,855.73,175000,17.75,707,4260,76237,44.5,2,0,0,1
1,home_improvement,0.1284,53.79,38600,2.46,682,3180,2076,83,1,0,0,0
1,educational,0.1253,209.17,120000,6.73,687,7869.96,8186,65,2,3,0,0
1,credit_card,0.08,156.69,119000,15.76,767,11099.96,54960,24.4,3,0,0,0
1,all_other,0.1126,402.58,27996,14.7,682,1619.96,7120,31.9,0,0,0,0
1,all_other,0.1537,501.79,44700,12.59,722,6840,19887,99.4,0,0,0,0
1,debt_consolidation,0.1392,408.79,60000,23.14,702,7889.96,15481,96.1,1,0,0,0
1,credit_card,0.1347,288.35,125000,14.86,692,8010,27648,95.5,0,0,0,0
1,debt_consolidation,0.1221,373.13,33500,5.55,702,2130,14499,33.4,1,0,0,0
1,home_improvement,0.1095,490.71,65000,5.7,762,3809.96,2471,15.1,0,0,0,0
1,all_other,0.1126,262.91,24996,0.34,747,6689.96,350,1.7,1,0,0,1
1,major_purchase,0.1221,149.92,18000,9.27,727,7560,2143,85.7,1,0,0,0
1,home_improvement,0.1158,825.34,105000,13.36,752,4980,16101,36.9,2,0,0,0
1,debt_consolidation,0.1284,484.1,60996,10.21,697,5310,4057,28.4,0,0,0,0
1,home_improvement,0.1347,325.66,120579,13.99,677,5817,19358,31.4,2,0,0,0
1,home_improvement,0.0768,112.29,60000,0.5,757,3029.96,2599,9.9,2,0,0,0
1,credit_card,0.1221,199.89,49580,23.11,692,3540,22811,59.9,1,0,0,1
1,debt_consolidation,0.1379,613.36,50000,12.91,687,5430,6072,83.2,3,0,1,0
1,educational,0.0751,217.77,38000,17.43,747,1681.04,2701,9.1,0,0,0,0
1,all_other,0.1158,528.22,93600,8.64,727,8789.96,67595,68.8,0,0,0,0
1,all_other,0.0963,256.76,70004,7.56,737,3359.96,9226,58,1,0,0,0
1,all_other,0.1316,50.66,42000,17.26,672,3457.96,2694,72.8,1,0,1,1
1,debt_consolidation,0.1284,268.95,36000,8.8,692,1979.96,3756,85.4,0,0,0,0
1,credit_card,0.0963,96.29,52000,12,742,4020,5689,30,5,0,0,0
1,debt_consolidation,0.1253,174.03,25000,12.34,697,4529.96,7548,53.9,1,0,0,0
1,all_other,0.1221,99.95,54996,11.89,697,2651.96,3503,30.5,0,0,0,0
1,debt_consolidation,0.1158,396.17,50500,17.8,717,3329.96,6908,51.9,1,0,0,0
1,home_improvement,0.1474,690.74,121178,15.58,687,10619.96,33287,44.6,1,1,0,0
1,all_other,0.1189,636.75,95000,7.58,732,3720.96,14006,20.3,0,0,0,0
1,major_purchase,0.1126,131.46,55000,2.62,742,1537.96,4109,23.2,0,0,0,0
1,all_other,0.1189,397.97,64404,0.41,742,3119.96,411,1.9,1,0,0,0
1,all_other,0.0963,96.29,45000,5.36,742,2279.96,10222,75.3,2,0,0,0
1,all_other,0.1221,183.24,34000,18,697,1710,5931,31.2,0,0,0,0
1,educational,0.1095,91.6,24000,4.15,737,2669.96,1085,4.1,2,0,0,0
1,small_business,0.1189,505.76,90000,9.44,737,3029.96,5137,24.2,0,0,0,1
1,debt_consolidation,0.1126,476.52,80004,10.18,732,4799.96,25807,48.1,0,0,0,0
1,all_other,0.16,84.38,4800,5,702,1320,299,99.7,0,0,0,0
1,credit_card,0.1221,692.95,70000,16.94,752,6467,14337,46.7,0,0,0,0
1,all_other,0.0932,89.46,25000,23.28,742,2279.96,2426,21.3,1,0,0,0
1,home_improvement,0.1461,34.48,42588,17.75,677,11217.96,12161,95.8,1,0,0,0
1,debt_consolidation,0.1253,184.07,54912,17.55,682,7590,19279,59.5,1,0,0,0
1,debt_consolidation,0.1189,306.77,65000,16.28,747,5204.96,10111,23.7,6,1,0,0
1,small_business,0.1442,171.92,35000,3.26,677,1229.96,4685,27.6,0,0,0,0
1,all_other,0.1505,69.39,15915,20.51,687,2040,4898,98,0,0,0,0
1,all_other,0.0963,96.29,57000,8.21,727,6029.96,2239,4.3,1,0,0,0
1,credit_card,0.0768,155.96,120000,7.03,782,5707,2660,23.7,0,0,0,0
1,small_business,0.1411,367.97,29950,14.98,672,3389.96,26333,77.2,0,0,0,0
1,credit_card,0.1347,101.77,48000,7.08,682,1320,2660,66.5,0,0,0,0
1,all_other,0.1284,255.5,45000,0,757,1410,0,0,0,0,0,1
1,all_other,0.1189,378.07,65000,16.52,712,3150,2324,16.4,3,1,0,0
1,home_improvement,0.1158,82.54,57000,19.87,697,4590,17125,39.1,3,0,0,0
1,credit_card,0.1379,654.25,126500,11.43,687,5310,11043,55.8,0,2,0,0
1,all_other,0.08,125.35,95000,5.99,777,11970,31270,48.1,0,0,0,0
1,all_other,0.1379,170.38,55000,19.11,672,2309.96,21391,87.6,1,0,0,0
1,debt_consolidation,0.1158,495.21,75000,21.06,722,4919.96,44880,61,3,0,0,0
1,debt_consolidation,0.1189,716.35,59000,6.69,747,2580,2357,3.4,2,0,0,0
1,educational,0.0932,319.47,40000,5.37,767,4290,9580,31.5,0,0,0,0
1,major_purchase,0.1158,118.85,33000,23.6,712,1651.96,10018,48.2,2,0,0,0
1,debt_consolidation,0.0963,385.14,123000,8.52,752,4079.96,14732,26,1,0,0,0
1,all_other,0.1158,396.17,95004,3.57,717,2160,14927,39.4,0,0,0,0
1,credit_card,0.1158,184.88,38004,17.78,712,2460,4440,87.1,1,0,0,0
1,debt_consolidation,0.1379,306.68,46500,6.76,672,10471,7589,51.6,0,0,0,0
1,debt_consolidation,0.1126,407.51,44196,7.96,722,3749.96,12656,71.9,0,0,0,0
1,small_business,0.1316,506.56,50000,15.36,707,4559.96,11078,50.6,0,0,0,0
1,debt_consolidation,0.0768,212.1,38112,22.98,772,3686,3041,7.7,3,0,0,0
1,home_improvement,0.08,313.37,67641.6,6.72,782,6299.96,3022,16.4,1,0,0,0
1,major_purchase,0.0768,112.29,45000,2,762,2940,3309,14.3,2,0,0,0
1,all_other,0.1095,98.15,30000,13.32,707,3059.96,7099,36,0,0,0,0
1,all_other,0.0932,191.69,52000,12.48,742,3420.96,9608,26.8,0,0,0,0
1,home_improvement,0.1126,328.64,34000,14.93,722,4980,9528,35.8,1,0,0,0
1,all_other,0.0932,223.63,39996,0.3,747,1649.96,1127,11.7,0,0,0,0
1,debt_consolidation,0.0932,204.46,40000,24,737,5430,30540,54.3,0,0,0,0
1,all_other,0.1158,297.13,60000,15.72,732,1680,23,0.1,1,0,0,0
1,debt_consolidation,0.1347,576.69,65000,7.03,687,2880,18053,40.6,2,0,0,0
1,debt_consolidation,0.08,206.82,40000,12.39,757,7980,11092,39.6,0,0,0,0
1,home_improvement,0.1635,254.37,82000,8.97,662,6329.96,10085,33.5,3,0,0,0
1,debt_consolidation,0.1126,105.17,39996,0.72,797,4949.96,24,8,5,0,0,0
1,debt_consolidation,0.1316,159.57,16000,14.55,697,3449.96,8085,93.5,0,0,0,0
1,debt_consolidation,0.1411,308.06,50004,8.21,672,3449.96,19696,86.8,1,0,0,1
1,credit_card,0.0932,159.74,74000,14.43,742,4590,1082,32.8,0,0,0,0
1,all_other,0.1253,234.27,68700,6.2,722,4139.96,0,0,0,1,0,0
1,all_other,0.1095,147.22,41000,13.26,717,2190,3596,33,3,0,0,0
1,debt_consolidation,0.1316,506.56,68004,7.01,697,4650,14380,48.9,1,0,0,0
1,debt_consolidation,0.1311,506.18,85000,8.24,697,3205.04,10670,82.7,0,0,0,0
1,credit_card,0.1411,684.58,72000,23.62,687,2622.96,30738,76.8,0,0,0,0
1,home_improvement,0.1126,821.59,84000,7,772,7170,6024,39.9,3,0,0,1
1,debt_consolidation,0.1189,198.99,50000,9.77,697,4590,15377,50.6,1,0,0,0
1,credit_card,0.1158,184.88,65000,16.84,707,3749.96,31983,58.3,0,0,0,0
1,small_business,0.1189,663.28,48100,10.55,792,5022,53287,0.2,5,0,0,1
1,all_other,0.1126,315.49,39996,23.52,717,3359.96,8405,42.6,2,0,0,1
1,debt_consolidation,0.1379,306.68,60000,20.5,682,6810,18454,83.9,1,0,0,0
1,all_other,0.1095,327.14,84996,3.81,777,9420,0,0,1,0,0,0
1,credit_card,0.1221,199.89,130000,15.14,687,13140,1000,71.4,2,3,0,0
1,debt_consolidation,0.1126,558.68,65004,4.41,762,6570,1878,7.2,0,0,0,0
1,educational,0.1442,221.77,31000,20.48,672,2070,18065,87.7,0,0,0,0
1,debt_consolidation,0.1284,487.46,38000,18.66,697,4921.96,13168,76.6,1,0,0,0
1,credit_card,0.1189,530.63,68000,4.29,712,3059.96,10601,75.7,2,0,0,0
1,all_other,0.1189,315.06,65000,13.85,707,2190,10468,52.3,1,0,0,0
1,debt_consolidation,0.1189,563.79,45000,19.44,722,3660,9583,38.5,3,0,0,0
1,credit_card,0.0963,96.29,59300,9.59,717,2969.96,3221,10.1,1,2,0,0
1,educational,0.1126,591.54,155800,7.34,762,3749.96,70526,14.3,1,0,0,0
1,educational,0.0932,151.75,17000,18.28,737,2430,842,6.4,2,0,0,0
1,all_other,0.08,156.69,65000,3.77,752,4230,8946,44.1,1,0,0,0
1,debt_consolidation,0.1316,108.07,47000,11,672,3900,3371,48.2,1,0,0,1
1,all_other,0.0963,385.14,36000,15,752,5880,20328,38.1,0,0,0,1
1,educational,0.1253,117.14,36000,16.23,692,1559.96,3146,40.3,2,0,0,0
1,small_business,0.1158,237.7,85000,0.41,757,4770,1533,16.3,2,0,0,0
1,credit_card,0.1474,189.96,99670,14.35,667,3330,18659,91,0,0,0,0
1,debt_consolidation,0.1158,330.14,62000,24.62,727,9091,22607,57.4,0,0,0,0
1,major_purchase,0.0932,143.77,101400,6.86,737,6031.96,2061,5,0,1,0,0
1,debt_consolidation,0.16,351.58,36000,20.2,662,4169.96,25274,93.6,0,0,0,0
1,all_other,0.08,188.02,40000,13.23,752,3960,11965,58.9,0,0,0,0
1,debt_consolidation,0.0932,319.47,23700,10.08,747,3540,8596,29.7,0,0,0,0
1,all_other,0.1221,133.26,10636,13.54,747,1289.96,21,0.2,0,0,0,0
1,debt_consolidation,0.1411,444.98,64000,19.03,687,4020,17902,94.7,0,0,0,0
1,debt_consolidation,0.1126,394.36,93450,15.38,727,5370,79083,67.3,2,0,0,0
1,home_improvement,0.1158,132.06,54000,3.44,707,3540,4833,27.6,1,0,0,0
1,small_business,0.1632,346.08,50000,12.41,677,2850,13840,80.9,2,0,0,0
1,debt_consolidation,0.1189,596.96,87000,19.71,717,3089.96,25525,58.4,0,0,0,0
1,debt_consolidation,0.0768,155.96,30000,7.72,777,8250,14263,21,0,0,0,0
1,home_improvement,0.1158,495.21,32000,4.8,762,2369.96,15531,43.1,5,0,0,0
1,all_other,0.0932,287.53,105000,20.33,762,5340,18590,22.2,0,0,0,0
1,debt_consolidation,0.1095,327.14,230000,5.4,727,11910,10501,33,0,0,1,0
1,debt_consolidation,0.0963,449.32,109000,13.06,762,7739.96,46017,9.4,3,1,0,0
1,all_other,0.1158,165.07,48000,0.38,747,3510,536,7.8,3,0,0,0
1,credit_card,0.1284,201.71,35000,24.27,687,1619.96,6088,40.3,1,0,0,0
1,all_other,0.0768,187.15,46000,16.43,777,3839.96,6694,8.7,2,0,0,0
1,debt_consolidation,0.0963,465.37,75600,15.41,747,5669.96,5270,27.6,0,0,0,0
1,home_improvement,0.1284,403.42,105000,9.77,687,5048,2670,33.4,2,0,0,0
1,debt_consolidation,0.1726,465.2,50000,16.08,662,3180,27431,83.1,1,0,0,0
1,all_other,0.1379,102.23,60000,2.18,697,8766,5824,64.7,1,1,0,0
1,debt_consolidation,0.1347,542.77,110004,21.82,687,5015,64362,47.7,0,0,0,0
1,all_other,0.0932,204.46,110000,0,802,7260,3006,6.8,0,0,0,0
1,debt_consolidation,0.1221,666.3,60000,23.44,717,4949.96,44887,82.1,1,0,0,0
1,small_business,0.1126,315.49,55000,2.9,742,7019.96,7832,75.3,3,0,0,0
1,home_improvement,0.1284,672.36,150000,10.18,707,6629.96,22139,43.8,1,0,0,0
1,all_other,0.1284,188.27,30000,2.08,687,4139.96,3859,38.6,3,0,0,1
1,small_business,0.1158,396.17,275000,8.2,717,7469.96,71644,73.3,0,0,0,0
1,all_other,0.0932,159.74,27000,1.56,782,7829.96,1303,23.7,0,0,0,0
1,major_purchase,0.1253,160.64,25000,12.53,692,2850,19939,69.7,2,0,0,0
1,debt_consolidation,0.1095,376.21,41784,20.42,737,3119.96,5989,33.6,0,0,0,0
1,credit_card,0.08,250.69,55000,13.51,772,3089.96,8507,13,2,0,0,0
1,all_other,0.0963,128.38,95000,7.87,722,7890,5961,13.4,2,1,0,0
1,all_other,0.1316,607.87,45150,18.82,692,1979.96,17833,66.1,1,0,0,0
1,all_other,0.1316,236.4,36500,22.32,702,4859.96,15394,95.8,1,0,0,0
1,all_other,0.0894,222.41,15090,12.17,757,4470,6103,34.5,2,0,0,1
1,debt_consolidation,0.1537,348.47,40000,24.21,662,1728,13212,71,1,0,0,0
1,educational,0.1189,66.33,23587,1.27,702,2884,1610,19.9,2,0,1,1
1,home_improvement,0.1442,82.52,176000,9.69,662,7680,85359,72,0,1,0,0
1,educational,0.08,75.21,54000,12.42,747,3059.96,3501,7.6,1,0,0,0
1,educational,0.08,31.34,30000,9.04,742,3449.96,1928,7.4,2,0,0,0
1,home_improvement,0.1316,506.56,240000,0.94,742,8459.96,15083,45.7,2,0,0,0
1,credit_card,0.1379,224.9,39000,23.19,667,2279.96,8799,55.1,0,0,0,0
1,home_improvement,0.0932,89.46,60000,10.1,782,5613.96,3185,2.9,1,0,0,0
1,small_business,0.1316,151.97,58000,2.13,692,2040,4824,38.3,0,0,0,0
1,all_other,0.1316,135.09,45000,20.64,692,1440,13708,76.6,1,0,0,0
1,all_other,0.1189,198.99,22000,14.73,712,1619.96,3001,53.6,1,0,0,0
1,debt_consolidation,0.1158,759.31,72800,6.38,752,5309.96,25051,30.1,0,0,0,0
1,major_purchase,0.1189,497.46,67800,10.69,717,2880,9111,27.4,2,0,0,0
1,debt_consolidation,0.1347,508.84,74424,11.24,687,3270,7432,53.9,0,0,0,0
1,debt_consolidation,0.1568,189.01,56461,20.87,677,4050,10249,96.7,0,0,0,0
1,small_business,0.1411,205.38,100000,2.48,667,2999.96,4148,54.6,2,0,0,0
1,debt_consolidation,0.1158,726.3,85000,19.82,742,5790,36112,71.2,3,0,0,0
1,home_improvement,0.1568,533.78,61200,10.98,717,9870,27174,39.3,1,0,0,1
1,debt_consolidation,0.1189,198.99,55000,6.81,697,4559.96,9720,40.3,0,0,0,0
1,small_business,0.1126,492.95,70000,13.39,792,5669.96,0,0,0,0,0,0
1,debt_consolidation,0.1379,408.91,48996,18.64,682,4350,46817,92.3,1,0,1,1
1,educational,0.1126,59.16,24000,8.6,722,1559.96,2297,26.1,1,0,0,0
1,small_business,0.1379,558.84,72890,17.43,682,3839.96,23831,62.7,2,0,0,0
1,home_improvement,0.1189,431.14,90000,2.64,727,3540,6040,27.1,2,0,0,0
1,debt_consolidation,0.0963,189.36,23000,8.19,727,2309.96,5898,57.8,0,0,0,0
1,home_improvement,0.1347,508.84,71004,18.84,682,7920,34645,61,0,0,0,0
1,home_improvement,0.1253,502,105000,13.78,707,4410,21702,46.7,3,0,0,0
1,debt_consolidation,0.1284,268.95,45000,22.51,697,3540,13450,82,1,0,0,0
1,debt_consolidation,0.08,225.62,42996,9.55,752,3180,9866,58.7,1,0,0,0
1,debt_consolidation,0.1095,163.57,24000,13.45,742,9395,5274,65.9,0,0,0,0
1,debt_consolidation,0.1316,337.71,55016,15.94,697,5340,14588,94.1,2,0,0,0
1,credit_card,0.1253,100.4,59904,7.97,682,5370,24876,86.4,1,2,0,0
1,debt_consolidation,0.1426,686.12,90000,22.81,687,4505,28619,74.3,1,0,1,1
1,credit_card,0.1126,328.64,73000,6.94,737,6900,11821,33,0,0,0,0
1,debt_consolidation,0.1347,101.77,41000,5.21,697,5639.96,5805,80.6,0,0,1,0
1,debt_consolidation,0.1253,502,143000,16.75,702,4799.96,23252,68.6,1,0,0,0
1,major_purchase,0.0932,159.74,189000,7.69,742,5999.96,15732,38,1,0,0,0
1,credit_card,0.1442,388.53,56472,22.29,667,3270,16672,72.5,0,0,0,0
1,debt_consolidation,0.1568,700.04,117000,22.02,702,4889.96,21873,75.2,0,0,0,0
1,all_other,0.1158,396.17,34999,15.39,712,3930,16862,54.7,2,0,0,0
1,debt_consolidation,0.08,94.01,80000,14.63,757,2040,2238,3,2,0,0,0
1,home_improvement,0.1221,399.78,60996,18.89,707,4109.96,17710,60.7,1,0,0,0
